Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Length,TCP_Flags
2026-06-13 17:53:39.193841,192.168.1.107,192.168.1.107,382,59986,TCP,44,RA
2026-06-13 17:53:39.193996,192.168.1.107,192.168.1.107,59986,146,TCP,48,S
2026-06-13 17:53:39.194196,192.168.1.107,192.168.1.107,146,59986,TCP,44,RA
2026-06-13 17:53:39.194372,192.168.1.107,192.168.1.107,59986,947,TCP,48,S
2026-06-13 17:53:39.194537,192.168.1.107,192.168.1.107,947,59986,TCP,44,RA
2026-06-13 17:53:39.194796,192.168.1.107,192.168.1.107,59986,980,TCP,48,S
2026-06-13 17:53:39.194957,192.168.1.107,192.168.1.107,980,59986,TCP,44,RA
2026-06-13 17:53:39.195114,192.168.1.107,192.168.1.107,59986,65,TCP,48,S
2026-06-13 17:53:39.195269,192.168.1.107,192.168.1.107,65,59986,TCP,44,RA
2026-06-13 17:53:39.195489,192.168.1.107,192.168.1.107,59986,787,TCP,48,S
2026-06-13 17:53:39.195678,192.168.1.107,192.168.1.107,787,59986,TCP,44,RA
2026-06-13 17:53:39.195853,192.168.1.107,192.168.1.107,59986,748,TCP,48,S
2026-06-13 17:53:39.196017,192.168.1.107,192.168.1.107,748,59986,TCP,44,RA
2026-06-13 17:53:39.196181,192.168.1.107,192.168.1.107,59986,59,TCP,48,S
2026-06-13 17:53:39.196339,192.168.1.107,192.168.1.107,59,59986,TCP,44,RA
2026-06-13 17:53:39.196499,192.168.1.107,192.168.1.107,59986,127,TCP,48,S
2026-06-13 17:53:39.196655,192.168.1.107,192.168.1.107,127,59986,TCP,44,RA
2026-06-13 17:53:39.196814,192.168.1.107,192.168.1.107,59986,210,TCP,48,S
2026-06-13 17:53:39.196970,192.168.1.107,192.168.1.107,210,59986,TCP,44,RA
2026-06-13 17:53:39.197165,192.168.1.107,192.168.1.107,59986,245,TCP,48,S
2026-06-13 17:53:39.197411,192.168.1.107,192.168.1.107,245,59986,TCP,44,RA
2026-06-13 17:53:39.197591,192.168.1.107,192.168.1.107,59986,799,TCP,48,S
2026-06-13 17:53:39.197758,192.168.1.107,192.168.1.107,799,59986,TCP,44,RA
2026-06-13 17:53:39.197939,192.168.1.107,192.168.1.107,59986,363,TCP,48,S
2026-06-13 17:53:39.198158,192.168.1.107,192.168.1.107,363,59986,TCP,44,RA
2026-06-13 17:53:39.198367,192.168.1.107,192.168.1.107,59986,61,TCP,48,S
2026-06-13 17:53:39.198607,192.168.1.107,192.168.1.107,61,59986,TCP,44,RA
2026-06-13 17:53:39.198787,192.168.1.107,192.168.1.107,59986,174,TCP,48,S
2026-06-13 17:53:39.198953,192.168.1.107,192.168.1.107,174,59986,TCP,44,RA
2026-06-13 17:53:39.199118,192.168.1.107,192.168.1.107,59986,140,TCP,48,S
2026-06-13 17:53:39.199297,192.168.1.107,192.168.1.107,140,59986,TCP,44,RA
2026-06-13 17:53:39.199480,192.168.1.107,192.168.1.107,59986,678,TCP,48,S
2026-06-13 17:53:39.199646,192.168.1.107,192.168.1.107,678,59986,TCP,44,RA
2026-06-13 17:53:39.199811,192.168.1.107,192.168.1.107,59986,553,TCP,48,S
2026-06-13 17:53:39.200043,192.168.1.107,192.168.1.107,553,59986,TCP,44,RA
2026-06-13 17:53:39.200243,192.168.1.107,192.168.1.107,59986,759,TCP,48,S
2026-06-13 17:53:39.200430,192.168.1.107,192.168.1.107,759,59986,TCP,44,RA
2026-06-13 17:53:39.200596,192.168.1.107,192.168.1.107,59986,926,TCP,48,S
2026-06-13 17:53:39.200759,192.168.1.107,192.168.1.107,926,59986,TCP,44,RA
2026-06-13 17:53:39.200921,192.168.1.107,192.168.1.107,59986,880,TCP,48,S
2026-06-13 17:53:39.201080,192.168.1.107,192.168.1.107,880,59986,TCP,44,RA
2026-06-13 17:53:39.201246,192.168.1.107,192.168.1.107,59986,616,TCP,48,S
2026-06-13 17:53:39.201433,192.168.1.107,192.168.1.107,616,59986,TCP,44,RA
2026-06-13 17:53:39.201621,192.168.1.107,192.168.1.107,59986,541,TCP,48,S
2026-06-13 17:53:39.201789,192.168.1.107,192.168.1.107,541,59986,TCP,44,RA
2026-06-13 17:53:39.202047,192.168.1.107,192.168.1.107,59986,726,TCP,48,S
2026-06-13 17:53:39.202218,192.168.1.107,192.168.1.107,726,59986,TCP,44,RA
2026-06-13 17:53:39.202382,192.168.1.107,192.168.1.107,59986,709,TCP,48,S
2026-06-13 17:53:39.202545,192.168.1.107,192.168.1.107,709,59986,TCP,44,RA
2026-06-13 17:53:39.202700,192.168.1.107,192.168.1.107,59986,321,TCP,48,S
2026-06-13 17:53:39.202858,192.168.1.107,192.168.1.107,321,59986,TCP,44,RA
2026-06-13 17:53:39.203037,192.168.1.107,192.168.1.107,59986,107,TCP,48,S
2026-06-13 17:53:39.203276,192.168.1.107,192.168.1.107,107,59986,TCP,44,RA
2026-06-13 17:53:39.203493,192.168.1.107,192.168.1.107,59986,462,TCP,48,S
2026-06-13 17:53:39.203685,192.168.1.107,192.168.1.107,462,59986,TCP,44,RA
2026-06-13 17:53:39.203857,192.168.1.107,192.168.1.107,59986,782,TCP,48,S
2026-06-13 17:53:39.204020,192.168.1.107,192.168.1.107,782,59986,TCP,44,RA
2026-06-13 17:53:39.204182,192.168.1.107,192.168.1.107,59986,841,TCP,48,S
2026-06-13 17:53:39.204340,192.168.1.107,192.168.1.107,841,59986,TCP,44,RA
2026-06-13 17:53:39.204498,192.168.1.107,192.168.1.107,59986,909,TCP,48,S
2026-06-13 17:53:39.204656,192.168.1.107,192.168.1.107,909,59986,TCP,44,RA
2026-06-13 17:53:39.204816,192.168.1.107,192.168.1.107,59986,535,TCP,48,S
2026-06-13 17:53:39.205001,192.168.1.107,192.168.1.107,535,59986,TCP,44,RA
2026-06-13 17:53:39.205337,192.168.1.107,192.168.1.107,59986,730,TCP,48,S
2026-06-13 17:53:39.205643,192.168.1.107,192.168.1.107,730,59986,TCP,44,RA
2026-06-13 17:53:39.205923,192.168.1.107,192.168.1.107,59986,961,TCP,48,S
2026-06-13 17:53:39.206489,192.168.1.107,192.168.1.107,961,59986,TCP,44,RA
2026-06-13 17:53:39.206712,192.168.1.107,192.168.1.107,59986,581,TCP,48,S
2026-06-13 17:53:39.206895,192.168.1.107,192.168.1.107,581,59986,TCP,44,RA
2026-06-13 17:53:39.207080,192.168.1.107,192.168.1.107,59986,488,TCP,48,S
2026-06-13 17:53:39.207259,192.168.1.107,192.168.1.107,488,59986,TCP,44,RA
2026-06-13 17:53:39.207428,192.168.1.107,192.168.1.107,59986,463,TCP,48,S
2026-06-13 17:53:39.207620,192.168.1.107,192.168.1.107,463,59986,TCP,44,RA
2026-06-13 17:53:39.207836,192.168.1.107,192.168.1.107,59986,172,TCP,48,S
2026-06-13 17:53:39.208033,192.168.1.107,192.168.1.107,172,59986,TCP,44,RA
2026-06-13 17:53:39.208260,192.168.1.107,192.168.1.107,59986,822,TCP,48,S
2026-06-13 17:53:39.208432,192.168.1.107,192.168.1.107,822,59986,TCP,44,RA
2026-06-13 17:53:39.208725,192.168.1.107,192.168.1.107,59986,951,TCP,48,S
2026-06-13 17:53:39.208894,192.168.1.107,192.168.1.107,951,59986,TCP,44,RA
2026-06-13 17:53:39.209057,192.168.1.107,192.168.1.107,59986,391,TCP,48,S
2026-06-13 17:53:39.209223,192.168.1.107,192.168.1.107,391,59986,TCP,44,RA
2026-06-13 17:53:39.209405,192.168.1.107,192.168.1.107,59986,815,TCP,48,S
2026-06-13 17:53:39.209605,192.168.1.107,192.168.1.107,815,59986,TCP,44,RA
2026-06-13 17:53:39.209780,192.168.1.107,192.168.1.107,59986,397,TCP,48,S
2026-06-13 17:53:39.209945,192.168.1.107,192.168.1.107,397,59986,TCP,44,RA
2026-06-13 17:53:39.210320,192.168.1.107,192.168.1.107,59986,313,TCP,48,S
2026-06-13 17:53:39.210501,192.168.1.107,192.168.1.107,313,59986,TCP,44,RA
2026-06-13 17:53:39.210678,192.168.1.107,192.168.1.107,59986,753,TCP,48,S
2026-06-13 17:53:39.210842,192.168.1.107,192.168.1.107,753,59986,TCP,44,RA
2026-06-13 17:53:39.211005,192.168.1.107,192.168.1.107,59986,985,TCP,48,S
2026-06-13 17:53:39.211183,192.168.1.107,192.168.1.107,985,59986,TCP,44,RA
2026-06-13 17:53:39.211358,192.168.1.107,192.168.1.107,59986,340,TCP,48,S
2026-06-13 17:53:39.211524,192.168.1.107,192.168.1.107,340,59986,TCP,44,RA
2026-06-13 17:53:39.211686,192.168.1.107,192.168.1.107,59986,473,TCP,48,S
2026-06-13 17:53:39.211845,192.168.1.107,192.168.1.107,473,59986,TCP,44,RA
2026-06-13 17:53:39.212006,192.168.1.107,192.168.1.107,59986,843,TCP,48,S
2026-06-13 17:53:39.212162,192.168.1.107,192.168.1.107,843,59986,TCP,44,RA
2026-06-13 17:53:39.212323,192.168.1.107,192.168.1.107,59986,937,TCP,48,S
2026-06-13 17:53:39.212481,192.168.1.107,192.168.1.107,937,59986,TCP,44,RA
2026-06-13 17:53:39.212638,192.168.1.107,192.168.1.107,59986,66,TCP,48,S
2026-06-13 17:53:39.212792,192.168.1.107,192.168.1.107,66,59986,TCP,44,RA
2026-06-13 17:53:39.213051,192.168.1.107,192.168.1.107,59986,280,TCP,48,S
2026-06-13 17:53:39.213236,192.168.1.107,192.168.1.107,280,59986,TCP,44,RA
2026-06-13 17:53:39.213431,192.168.1.107,192.168.1.107,59986,36,TCP,48,S
2026-06-13 17:53:39.213598,192.168.1.107,192.168.1.107,36,59986,TCP,44,RA
2026-06-13 17:53:39.213890,192.168.1.107,192.168.1.107,59986,673,TCP,48,S
2026-06-13 17:53:39.214079,192.168.1.107,192.168.1.107,673,59986,TCP,44,RA
2026-06-13 17:53:39.214247,192.168.1.107,192.168.1.107,59986,57,TCP,48,S
2026-06-13 17:53:39.214410,192.168.1.107,192.168.1.107,57,59986,TCP,44,RA
2026-06-13 17:53:39.214579,192.168.1.107,192.168.1.107,59986,772,TCP,48,S
2026-06-13 17:53:39.214738,192.168.1.107,192.168.1.107,772,59986,TCP,44,RA
2026-06-13 17:53:39.214896,192.168.1.107,192.168.1.107,59986,807,TCP,48,S
2026-06-13 17:53:39.215052,192.168.1.107,192.168.1.107,807,59986,TCP,44,RA
2026-06-13 17:53:39.215213,192.168.1.107,192.168.1.107,59986,238,TCP,48,S
2026-06-13 17:53:39.215369,192.168.1.107,192.168.1.107,238,59986,TCP,44,RA
2026-06-13 17:53:39.215530,192.168.1.107,192.168.1.107,59986,289,TCP,48,S
2026-06-13 17:53:39.215684,192.168.1.107,192.168.1.107,289,59986,TCP,44,RA
2026-06-13 17:53:39.215844,192.168.1.107,192.168.1.107,59986,364,TCP,48,S
2026-06-13 17:53:39.216000,192.168.1.107,192.168.1.107,364,59986,TCP,44,RA
2026-06-13 17:53:39.216159,192.168.1.107,192.168.1.107,59986,786,TCP,48,S
2026-06-13 17:53:39.216339,192.168.1.107,192.168.1.107,786,59986,TCP,44,RA
2026-06-13 17:53:39.216585,192.168.1.107,192.168.1.107,59986,77,TCP,48,S
2026-06-13 17:53:39.216792,192.168.1.107,192.168.1.107,77,59986,TCP,44,RA
2026-06-13 17:53:39.216972,192.168.1.107,192.168.1.107,59986,867,TCP,48,S
2026-06-13 17:53:39.217167,192.168.1.107,192.168.1.107,867,59986,TCP,44,RA
2026-06-13 17:53:39.217473,192.168.1.107,192.168.1.107,59986,254,TCP,48,S
2026-06-13 17:53:39.217699,192.168.1.107,192.168.1.107,254,59986,TCP,44,RA
2026-06-13 17:53:39.217872,192.168.1.107,192.168.1.107,59986,529,TCP,48,S
2026-06-13 17:53:39.218156,192.168.1.107,192.168.1.107,529,59986,TCP,44,RA
2026-06-13 17:53:39.218379,192.168.1.107,192.168.1.107,59986,978,TCP,48,S
2026-06-13 17:53:39.218649,192.168.1.107,192.168.1.107,978,59986,TCP,44,RA
2026-06-13 17:53:39.218861,192.168.1.107,192.168.1.107,59986,129,TCP,48,S
2026-06-13 17:53:39.219036,192.168.1.107,192.168.1.107,129,59986,TCP,44,RA
2026-06-13 17:53:39.219263,192.168.1.107,192.168.1.107,59986,621,TCP,48,S
2026-06-13 17:53:39.219448,192.168.1.107,192.168.1.107,621,59986,TCP,44,RA
2026-06-13 17:53:39.219622,192.168.1.107,192.168.1.107,59986,386,TCP,48,S
2026-06-13 17:53:39.219785,192.168.1.107,192.168.1.107,386,59986,TCP,44,RA
2026-06-13 17:53:39.219946,192.168.1.107,192.168.1.107,59986,885,TCP,48,S
2026-06-13 17:53:39.220122,192.168.1.107,192.168.1.107,885,59986,TCP,44,RA
2026-06-13 17:53:39.220302,192.168.1.107,192.168.1.107,59986,700,TCP,48,S
2026-06-13 17:53:39.220472,192.168.1.107,192.168.1.107,700,59986,TCP,44,RA
2026-06-13 17:53:39.220646,192.168.1.107,192.168.1.107,59986,414,TCP,48,S
2026-06-13 17:53:39.220808,192.168.1.107,192.168.1.107,414,59986,TCP,44,RA
2026-06-13 17:53:39.220969,192.168.1.107,192.168.1.107,59986,920,TCP,48,S
2026-06-13 17:53:39.221126,192.168.1.107,192.168.1.107,920,59986,TCP,44,RA
2026-06-13 17:53:39.221286,192.168.1.107,192.168.1.107,59986,330,TCP,48,S
2026-06-13 17:53:39.221442,192.168.1.107,192.168.1.107,330,59986,TCP,44,RA
2026-06-13 17:53:39.221599,192.168.1.107,192.168.1.107,59986,318,TCP,48,S
2026-06-13 17:53:39.221755,192.168.1.107,192.168.1.107,318,59986,TCP,44,RA
2026-06-13 17:53:39.221911,192.168.1.107,192.168.1.107,59986,232,TCP,48,S
2026-06-13 17:53:39.222065,192.168.1.107,192.168.1.107,232,59986,TCP,44,RA
2026-06-13 17:53:39.222219,192.168.1.107,192.168.1.107,59986,243,TCP,48,S
2026-06-13 17:53:39.222427,192.168.1.107,192.168.1.107,243,59986,TCP,44,RA
2026-06-13 17:53:39.222764,192.168.1.107,192.168.1.107,59986,647,TCP,48,S
2026-06-13 17:53:39.223311,192.168.1.107,192.168.1.107,647,59986,TCP,44,RA
2026-06-13 17:53:39.223653,192.168.1.107,192.168.1.107,59986,349,TCP,48,S
2026-06-13 17:53:39.223883,192.168.1.107,192.168.1.107,349,59986,TCP,44,RA
2026-06-13 17:53:39.224162,192.168.1.107,192.168.1.107,59986,693,TCP,48,S
2026-06-13 17:53:39.224350,192.168.1.107,192.168.1.107,693,59986,TCP,44,RA
2026-06-13 17:53:39.224585,192.168.1.107,192.168.1.107,59986,595,TCP,48,S
2026-06-13 17:53:39.225258,192.168.1.107,192.168.1.107,595,59986,TCP,44,RA
2026-06-13 17:53:39.225579,192.168.1.107,192.168.1.107,59986,420,TCP,48,S
2026-06-13 17:53:39.225835,192.168.1.107,192.168.1.107,420,59986,TCP,44,RA
2026-06-13 17:53:39.226042,192.168.1.107,192.168.1.107,59986,366,TCP,48,S
2026-06-13 17:53:39.226254,192.168.1.107,192.168.1.107,366,59986,TCP,44,RA
2026-06-13 17:53:39.226541,192.168.1.107,192.168.1.107,59986,109,TCP,48,S
2026-06-13 17:53:39.226715,192.168.1.107,192.168.1.107,109,59986,TCP,44,RA
2026-06-13 17:53:39.226887,192.168.1.107,192.168.1.107,59986,725,TCP,48,S
2026-06-13 17:53:39.227045,192.168.1.107,192.168.1.107,725,59986,TCP,44,RA
2026-06-13 17:53:39.227202,192.168.1.107,192.168.1.107,59986,890,TCP,48,S
2026-06-13 17:53:39.227361,192.168.1.107,192.168.1.107,890,59986,TCP,44,RA
2026-06-13 17:53:39.227517,192.168.1.107,192.168.1.107,59986,251,TCP,48,S
2026-06-13 17:53:39.227673,192.168.1.107,192.168.1.107,251,59986,TCP,44,RA
2026-06-13 17:53:39.227829,192.168.1.107,192.168.1.107,59986,302,TCP,48,S
2026-06-13 17:53:39.227980,192.168.1.107,192.168.1.107,302,59986,TCP,44,RA
2026-06-13 17:53:39.228131,192.168.1.107,192.168.1.107,59986,418,TCP,48,S
2026-06-13 17:53:39.228321,192.168.1.107,192.168.1.107,418,59986,TCP,44,RA
2026-06-13 17:53:39.228615,192.168.1.107,192.168.1.107,59986,428,TCP,48,S
2026-06-13 17:53:39.228825,192.168.1.107,192.168.1.107,428,59986,TCP,44,RA
2026-06-13 17:53:39.229000,192.168.1.107,192.168.1.107,59986,921,TCP,48,S
2026-06-13 17:53:39.229164,192.168.1.107,192.168.1.107,921,59986,TCP,44,RA
2026-06-13 17:53:39.229325,192.168.1.107,192.168.1.107,59986,171,TCP,48,S
2026-06-13 17:53:39.229481,192.168.1.107,192.168.1.107,171,59986,TCP,44,RA
2026-06-13 17:53:39.229674,192.168.1.107,192.168.1.107,59986,138,TCP,48,S
2026-06-13 17:53:39.229877,192.168.1.107,192.168.1.107,138,59986,TCP,44,RA
2026-06-13 17:53:39.230072,192.168.1.107,192.168.1.107,59986,283,TCP,48,S
2026-06-13 17:53:39.230274,192.168.1.107,192.168.1.107,283,59986,TCP,44,RA
2026-06-13 17:53:39.230506,192.168.1.107,192.168.1.107,59986,546,TCP,48,S
2026-06-13 17:53:39.230762,192.168.1.107,192.168.1.107,546,59986,TCP,44,RA
2026-06-13 17:53:39.230940,192.168.1.107,192.168.1.107,59986,858,TCP,48,S
2026-06-13 17:53:39.231236,192.168.1.107,192.168.1.107,858,59986,TCP,44,RA
2026-06-13 17:53:39.231484,192.168.1.107,192.168.1.107,59986,47,TCP,48,S
2026-06-13 17:53:39.231658,192.168.1.107,192.168.1.107,47,59986,TCP,44,RA
2026-06-13 17:53:39.231825,192.168.1.107,192.168.1.107,59986,777,TCP,48,S
2026-06-13 17:53:39.231994,192.168.1.107,192.168.1.107,777,59986,TCP,44,RA
2026-06-13 17:53:39.232160,192.168.1.107,192.168.1.107,59986,429,TCP,48,S
2026-06-13 17:53:39.232319,192.168.1.107,192.168.1.107,429,59986,TCP,44,RA
2026-06-13 17:53:39.232503,192.168.1.107,192.168.1.107,59986,785,TCP,48,S
2026-06-13 17:53:39.232692,192.168.1.107,192.168.1.107,785,59986,TCP,44,RA
2026-06-13 17:53:39.232862,192.168.1.107,192.168.1.107,59986,208,TCP,48,S
2026-06-13 17:53:39.233187,192.168.1.107,192.168.1.107,208,59986,TCP,44,RA
2026-06-13 17:53:39.233445,192.168.1.107,192.168.1.107,59986,548,TCP,48,S
2026-06-13 17:53:39.233619,192.168.1.107,192.168.1.107,548,59986,TCP,44,RA
2026-06-13 17:53:39.233862,192.168.1.107,192.168.1.107,59986,640,TCP,48,S
2026-06-13 17:53:39.234052,192.168.1.107,192.168.1.107,640,59986,TCP,44,RA
2026-06-13 17:53:39.234318,192.168.1.107,192.168.1.107,59986,697,TCP,48,S
2026-06-13 17:53:39.234483,192.168.1.107,192.168.1.107,697,59986,TCP,44,RA
2026-06-13 17:53:39.234651,192.168.1.107,192.168.1.107,59986,71,TCP,48,S
2026-06-13 17:53:39.234810,192.168.1.107,192.168.1.107,71,59986,TCP,44,RA
2026-06-13 17:53:39.234989,192.168.1.107,192.168.1.107,59986,75,TCP,48,S
2026-06-13 17:53:39.235167,192.168.1.107,192.168.1.107,75,59986,TCP,44,RA
2026-06-13 17:53:39.235331,192.168.1.107,192.168.1.107,59986,875,TCP,48,S
2026-06-13 17:53:39.235491,192.168.1.107,192.168.1.107,875,59986,TCP,44,RA
2026-06-13 17:53:39.235656,192.168.1.107,192.168.1.107,59986,566,TCP,48,S
2026-06-13 17:53:39.235815,192.168.1.107,192.168.1.107,566,59986,TCP,44,RA
2026-06-13 17:53:39.235976,192.168.1.107,192.168.1.107,59986,159,TCP,48,S
2026-06-13 17:53:39.236131,192.168.1.107,192.168.1.107,159,59986,TCP,44,RA
2026-06-13 17:53:39.236288,192.168.1.107,192.168.1.107,59986,589,TCP,48,S
2026-06-13 17:53:39.236444,192.168.1.107,192.168.1.107,589,59986,TCP,44,RA
2026-06-13 17:53:39.236601,192.168.1.107,192.168.1.107,59986,918,TCP,48,S
2026-06-13 17:53:39.236756,192.168.1.107,192.168.1.107,918,59986,TCP,44,RA
2026-06-13 17:53:39.236917,192.168.1.107,192.168.1.107,59986,252,TCP,48,S
2026-06-13 17:53:39.237073,192.168.1.107,192.168.1.107,252,59986,TCP,44,RA
2026-06-13 17:53:39.237231,192.168.1.107,192.168.1.107,59986,888,TCP,48,S
2026-06-13 17:53:39.237402,192.168.1.107,192.168.1.107,888,59986,TCP,44,RA
2026-06-13 17:53:39.237597,192.168.1.107,192.168.1.107,59986,480,TCP,48,S
2026-06-13 17:53:39.237774,192.168.1.107,192.168.1.107,480,59986,TCP,44,RA
2026-06-13 17:53:39.237973,192.168.1.107,192.168.1.107,59986,747,TCP,48,S
2026-06-13 17:53:39.238176,192.168.1.107,192.168.1.107,747,59986,TCP,44,RA
2026-06-13 17:53:39.238402,192.168.1.107,192.168.1.107,59986,353,TCP,48,S
2026-06-13 17:53:39.238623,192.168.1.107,192.168.1.107,353,59986,TCP,44,RA
2026-06-13 17:53:39.238874,192.168.1.107,192.168.1.107,59986,732,TCP,48,S
2026-06-13 17:53:39.239367,192.168.1.107,192.168.1.107,732,59986,TCP,44,RA
2026-06-13 17:53:39.239645,192.168.1.107,192.168.1.107,59986,597,TCP,48,S
2026-06-13 17:53:39.240133,192.168.1.107,192.168.1.107,597,59986,TCP,44,RA
2026-06-13 17:53:39.240773,192.168.1.107,192.168.1.107,59986,591,TCP,48,S
2026-06-13 17:53:39.241036,192.168.1.107,192.168.1.107,591,59986,TCP,44,RA
2026-06-13 17:53:39.241241,192.168.1.107,192.168.1.107,59986,336,TCP,48,S
2026-06-13 17:53:39.241450,192.168.1.107,192.168.1.107,336,59986,TCP,44,RA
2026-06-13 17:53:39.241650,192.168.1.107,192.168.1.107,59986,738,TCP,48,S
2026-06-13 17:53:39.241830,192.168.1.107,192.168.1.107,738,59986,TCP,44,RA
2026-06-13 17:53:39.241999,192.168.1.107,192.168.1.107,59986,641,TCP,48,S
2026-06-13 17:53:39.242163,192.168.1.107,192.168.1.107,641,59986,TCP,44,RA
2026-06-13 17:53:39.242328,192.168.1.107,192.168.1.107,59986,322,TCP,48,S
2026-06-13 17:53:39.242488,192.168.1.107,192.168.1.107,322,59986,TCP,44,RA
2026-06-13 17:53:39.242746,192.168.1.107,192.168.1.107,59986,688,TCP,48,S
2026-06-13 17:53:39.242942,192.168.1.107,192.168.1.107,688,59986,TCP,44,RA
2026-06-13 17:53:39.243145,192.168.1.107,192.168.1.107,59986,247,TCP,48,S
2026-06-13 17:53:39.243344,192.168.1.107,192.168.1.107,247,59986,TCP,44,RA
2026-06-13 17:53:39.243546,192.168.1.107,192.168.1.107,59986,601,TCP,48,S
2026-06-13 17:53:39.243723,192.168.1.107,192.168.1.107,601,59986,TCP,44,RA
2026-06-13 17:53:39.243892,192.168.1.107,192.168.1.107,59986,258,TCP,48,S
2026-06-13 17:53:39.244055,192.168.1.107,192.168.1.107,258,59986,TCP,44,RA
2026-06-13 17:53:39.244220,192.168.1.107,192.168.1.107,59986,487,TCP,48,S
2026-06-13 17:53:39.244393,192.168.1.107,192.168.1.107,487,59986,TCP,44,RA
2026-06-13 17:53:39.244587,192.168.1.107,192.168.1.107,59986,34,TCP,48,S
2026-06-13 17:53:39.244759,192.168.1.107,192.168.1.107,34,59986,TCP,44,RA
2026-06-13 17:53:39.244921,192.168.1.107,192.168.1.107,59986,758,TCP,48,S
2026-06-13 17:53:39.245085,192.168.1.107,192.168.1.107,758,59986,TCP,44,RA
2026-06-13 17:53:39.245243,192.168.1.107,192.168.1.107,59986,569,TCP,48,S
2026-06-13 17:53:39.245404,192.168.1.107,192.168.1.107,569,59986,TCP,44,RA
2026-06-13 17:53:39.245561,192.168.1.107,192.168.1.107,59986,692,TCP,48,S
2026-06-13 17:53:39.245747,192.168.1.107,192.168.1.107,692,59986,TCP,44,RA
2026-06-13 17:53:39.245944,192.168.1.107,192.168.1.107,59986,733,TCP,48,S
2026-06-13 17:53:39.246122,192.168.1.107,192.168.1.107,733,59986,TCP,44,RA
2026-06-13 17:53:39.246292,192.168.1.107,192.168.1.107,59986,773,TCP,48,S
2026-06-13 17:53:39.246458,192.168.1.107,192.168.1.107,773,59986,TCP,44,RA
2026-06-13 17:53:39.246628,192.168.1.107,192.168.1.107,59986,779,TCP,48,S
2026-06-13 17:53:39.246788,192.168.1.107,192.168.1.107,779,59986,TCP,44,RA
2026-06-13 17:53:39.246990,192.168.1.107,192.168.1.107,59986,941,TCP,48,S
2026-06-13 17:53:39.247188,192.168.1.107,192.168.1.107,941,59986,TCP,44,RA
2026-06-13 17:53:39.247352,192.168.1.107,192.168.1.107,59986,87,TCP,48,S
2026-06-13 17:53:39.247511,192.168.1.107,192.168.1.107,87,59986,TCP,44,RA
2026-06-13 17:53:39.247674,192.168.1.107,192.168.1.107,59986,791,TCP,48,S
2026-06-13 17:53:39.247838,192.168.1.107,192.168.1.107,791,59986,TCP,44,RA
2026-06-13 17:53:39.248026,192.168.1.107,192.168.1.107,59986,489,TCP,48,S
2026-06-13 17:53:39.248338,192.168.1.107,192.168.1.107,489,59986,TCP,44,RA
2026-06-13 17:53:39.248675,192.168.1.107,192.168.1.107,59986,910,TCP,48,S
2026-06-13 17:53:39.248882,192.168.1.107,192.168.1.107,910,59986,TCP,44,RA
2026-06-13 17:53:39.249064,192.168.1.107,192.168.1.107,59986,931,TCP,48,S
2026-06-13 17:53:39.249235,192.168.1.107,192.168.1.107,931,59986,TCP,44,RA
2026-06-13 17:53:39.249409,192.168.1.107,192.168.1.107,59986,415,TCP,48,S
2026-06-13 17:53:39.249580,192.168.1.107,192.168.1.107,415,59986,TCP,44,RA
2026-06-13 17:53:39.249786,192.168.1.107,192.168.1.107,59986,222,TCP,48,S
2026-06-13 17:53:39.249970,192.168.1.107,192.168.1.107,222,59986,TCP,44,RA
2026-06-13 17:53:39.250260,192.168.1.107,192.168.1.107,59986,117,TCP,48,S
2026-06-13 17:53:39.250431,192.168.1.107,192.168.1.107,117,59986,TCP,44,RA
2026-06-13 17:53:39.250627,192.168.1.107,192.168.1.107,59986,655,TCP,48,S
2026-06-13 17:53:39.250863,192.168.1.107,192.168.1.107,655,59986,TCP,44,RA
2026-06-13 17:53:39.251070,192.168.1.107,192.168.1.107,59986,500,TCP,48,S
2026-06-13 17:53:39.251253,192.168.1.107,192.168.1.107,500,59986,TCP,44,RA
2026-06-13 17:53:39.251423,192.168.1.107,192.168.1.107,59986,997,TCP,48,S
2026-06-13 17:53:39.251635,192.168.1.107,192.168.1.107,997,59986,TCP,44,RA
2026-06-13 17:53:39.251805,192.168.1.107,192.168.1.107,59986,613,TCP,48,S
2026-06-13 17:53:39.251994,192.168.1.107,192.168.1.107,613,59986,TCP,44,RA
2026-06-13 17:53:39.252168,192.168.1.107,192.168.1.107,59986,876,TCP,48,S
2026-06-13 17:53:39.252340,192.168.1.107,192.168.1.107,876,59986,TCP,44,RA
2026-06-13 17:53:39.252503,192.168.1.107,192.168.1.107,59986,52,TCP,48,S
2026-06-13 17:53:39.252663,192.168.1.107,192.168.1.107,52,59986,TCP,44,RA
2026-06-13 17:53:39.252822,192.168.1.107,192.168.1.107,59986,108,TCP,48,S
2026-06-13 17:53:39.252999,192.168.1.107,192.168.1.107,108,59986,TCP,44,RA
2026-06-13 17:53:39.253196,192.168.1.107,192.168.1.107,59986,19,TCP,48,S
2026-06-13 17:53:39.253368,192.168.1.107,192.168.1.107,19,59986,TCP,44,RA
2026-06-13 17:53:39.253536,192.168.1.107,192.168.1.107,59986,701,TCP,48,S
2026-06-13 17:53:39.253701,192.168.1.107,192.168.1.107,701,59986,TCP,44,RA
2026-06-13 17:53:39.253863,192.168.1.107,192.168.1.107,59986,314,TCP,48,S
