Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Length,TCP_Flags
2026-06-18 18:33:13.049680,192.168.1.107,192.168.1.107,615,38634,TCP,44,RA
2026-06-18 18:33:13.049858,192.168.1.107,192.168.1.107,38634,37,TCP,48,S
2026-06-18 18:33:13.050050,192.168.1.107,192.168.1.107,37,38634,TCP,44,RA
2026-06-18 18:33:13.050229,192.168.1.107,192.168.1.107,38634,249,TCP,48,S
2026-06-18 18:33:13.050508,192.168.1.107,192.168.1.107,249,38634,TCP,44,RA
2026-06-18 18:33:13.050792,192.168.1.107,192.168.1.107,38634,232,TCP,48,S
2026-06-18 18:33:13.051053,192.168.1.107,192.168.1.107,232,38634,TCP,44,RA
2026-06-18 18:33:13.051268,192.168.1.107,192.168.1.107,38634,50,TCP,48,S
2026-06-18 18:33:13.051427,192.168.1.107,192.168.1.107,50,38634,TCP,44,RA
2026-06-18 18:33:13.051603,192.168.1.107,192.168.1.107,38634,502,TCP,48,S
2026-06-18 18:33:13.051793,192.168.1.107,192.168.1.107,502,38634,TCP,44,RA
2026-06-18 18:33:13.051973,192.168.1.107,192.168.1.107,38634,691,TCP,48,S
2026-06-18 18:33:13.052167,192.168.1.107,192.168.1.107,691,38634,TCP,44,RA
2026-06-18 18:33:13.052389,192.168.1.107,192.168.1.107,38634,460,TCP,48,S
2026-06-18 18:33:13.052569,192.168.1.107,192.168.1.107,460,38634,TCP,44,RA
2026-06-18 18:33:13.052844,192.168.1.107,192.168.1.107,38634,990,TCP,48,S
2026-06-18 18:33:13.053097,192.168.1.107,192.168.1.107,990,38634,TCP,44,RA
2026-06-18 18:33:13.053289,192.168.1.107,192.168.1.107,38634,504,TCP,48,S
2026-06-18 18:33:13.054067,192.168.1.107,192.168.1.107,504,38634,TCP,44,RA
2026-06-18 18:33:13.055194,192.168.1.107,192.168.1.107,38634,867,TCP,48,S
2026-06-18 18:33:13.055665,192.168.1.107,192.168.1.107,867,38634,TCP,44,RA
2026-06-18 18:33:13.056058,192.168.1.107,192.168.1.107,38634,380,TCP,48,S
2026-06-18 18:33:13.056493,192.168.1.107,192.168.1.107,380,38634,TCP,44,RA
2026-06-18 18:33:13.056794,192.168.1.107,192.168.1.107,38634,512,TCP,48,S
2026-06-18 18:33:13.057242,192.168.1.107,192.168.1.107,512,38634,TCP,44,RA
2026-06-18 18:33:13.057448,192.168.1.107,192.168.1.107,38634,896,TCP,48,S
2026-06-18 18:33:13.057646,192.168.1.107,192.168.1.107,896,38634,TCP,44,RA
2026-06-18 18:33:13.057839,192.168.1.107,192.168.1.107,38634,943,TCP,48,S
2026-06-18 18:33:13.058068,192.168.1.107,192.168.1.107,943,38634,TCP,44,RA
2026-06-18 18:33:13.058297,192.168.1.107,192.168.1.107,38634,792,TCP,48,S
2026-06-18 18:33:13.058471,192.168.1.107,192.168.1.107,792,38634,TCP,44,RA
2026-06-18 18:33:13.058727,192.168.1.107,192.168.1.107,38634,421,TCP,48,S
2026-06-18 18:33:13.058944,192.168.1.107,192.168.1.107,421,38634,TCP,44,RA
2026-06-18 18:33:13.059205,192.168.1.107,192.168.1.107,38634,15,TCP,48,S
2026-06-18 18:33:13.059481,192.168.1.107,192.168.1.107,15,38634,TCP,44,RA
2026-06-18 18:33:13.059890,192.168.1.107,192.168.1.107,38634,449,TCP,48,S
2026-06-18 18:33:13.060084,192.168.1.107,192.168.1.107,449,38634,TCP,44,RA
2026-06-18 18:33:13.060337,192.168.1.107,192.168.1.107,38634,155,TCP,48,S
2026-06-18 18:33:13.060891,192.168.1.107,192.168.1.107,155,38634,TCP,44,RA
2026-06-18 18:33:13.062061,192.168.1.107,192.168.1.107,38634,756,TCP,48,S
2026-06-18 18:33:13.062959,192.168.1.107,192.168.1.107,756,38634,TCP,44,RA
2026-06-18 18:33:13.063282,192.168.1.107,192.168.1.107,38634,886,TCP,48,S
2026-06-18 18:33:13.063480,192.168.1.107,192.168.1.107,886,38634,TCP,44,RA
2026-06-18 18:33:13.063663,192.168.1.107,192.168.1.107,38634,251,TCP,48,S
2026-06-18 18:33:13.063822,192.168.1.107,192.168.1.107,251,38634,TCP,44,RA
2026-06-18 18:33:13.063973,192.168.1.107,192.168.1.107,38634,225,TCP,48,S
2026-06-18 18:33:13.064171,192.168.1.107,192.168.1.107,225,38634,TCP,44,RA
2026-06-18 18:33:13.064328,192.168.1.107,192.168.1.107,38634,384,TCP,48,S
2026-06-18 18:33:13.064503,192.168.1.107,192.168.1.107,384,38634,TCP,44,RA
2026-06-18 18:33:13.064668,192.168.1.107,192.168.1.107,38634,324,TCP,48,S
2026-06-18 18:33:13.064847,192.168.1.107,192.168.1.107,324,38634,TCP,44,RA
2026-06-18 18:33:13.065003,192.168.1.107,192.168.1.107,38634,121,TCP,48,S
2026-06-18 18:33:13.065149,192.168.1.107,192.168.1.107,121,38634,TCP,44,RA
2026-06-18 18:33:13.065294,192.168.1.107,192.168.1.107,38634,29,TCP,48,S
2026-06-18 18:33:13.065444,192.168.1.107,192.168.1.107,29,38634,TCP,44,RA
2026-06-18 18:33:13.065796,192.168.1.107,192.168.1.107,38634,586,TCP,48,S
2026-06-18 18:33:13.066209,192.168.1.107,192.168.1.107,586,38634,TCP,44,RA
2026-06-18 18:33:13.066623,192.168.1.107,192.168.1.107,38634,859,TCP,48,S
2026-06-18 18:33:13.066807,192.168.1.107,192.168.1.107,859,38634,TCP,44,RA
2026-06-18 18:33:13.066974,192.168.1.107,192.168.1.107,38634,66,TCP,48,S
2026-06-18 18:33:13.067181,192.168.1.107,192.168.1.107,66,38634,TCP,44,RA
2026-06-18 18:33:13.067380,192.168.1.107,192.168.1.107,38634,440,TCP,48,S
2026-06-18 18:33:13.067604,192.168.1.107,192.168.1.107,440,38634,TCP,44,RA
2026-06-18 18:33:13.067760,192.168.1.107,192.168.1.107,38634,797,TCP,48,S
2026-06-18 18:33:13.067956,192.168.1.107,192.168.1.107,797,38634,TCP,44,RA
2026-06-18 18:33:13.068160,192.168.1.107,192.168.1.107,38634,939,TCP,48,S
2026-06-18 18:33:13.068411,192.168.1.107,192.168.1.107,939,38634,TCP,44,RA
2026-06-18 18:33:13.068804,192.168.1.107,192.168.1.107,38634,170,TCP,48,S
2026-06-18 18:33:13.068986,192.168.1.107,192.168.1.107,170,38634,TCP,44,RA
2026-06-18 18:33:13.069214,192.168.1.107,192.168.1.107,38634,373,TCP,48,S
2026-06-18 18:33:13.069501,192.168.1.107,192.168.1.107,373,38634,TCP,44,RA
2026-06-18 18:33:13.069686,192.168.1.107,192.168.1.107,38634,912,TCP,48,S
2026-06-18 18:33:13.069841,192.168.1.107,192.168.1.107,912,38634,TCP,44,RA
2026-06-18 18:33:13.070017,192.168.1.107,192.168.1.107,38634,105,TCP,48,S
2026-06-18 18:33:13.070236,192.168.1.107,192.168.1.107,105,38634,TCP,44,RA
2026-06-18 18:33:13.071005,192.168.1.107,192.168.1.107,38634,148,TCP,48,S
2026-06-18 18:33:13.071647,192.168.1.107,192.168.1.107,148,38634,TCP,44,RA
2026-06-18 18:33:13.072151,192.168.1.107,192.168.1.107,38634,837,TCP,48,S
2026-06-18 18:33:13.072465,192.168.1.107,192.168.1.107,837,38634,TCP,44,RA
2026-06-18 18:33:13.072649,192.168.1.107,192.168.1.107,38634,309,TCP,48,S
2026-06-18 18:33:13.072862,192.168.1.107,192.168.1.107,309,38634,TCP,44,RA
2026-06-18 18:33:13.073328,192.168.1.107,192.168.1.107,38634,478,TCP,48,S
2026-06-18 18:33:13.073955,192.168.1.107,192.168.1.107,478,38634,TCP,44,RA
2026-06-18 18:33:13.074345,192.168.1.107,192.168.1.107,38634,580,TCP,48,S
2026-06-18 18:33:13.074538,192.168.1.107,192.168.1.107,580,38634,TCP,44,RA
2026-06-18 18:33:13.074744,192.168.1.107,192.168.1.107,38634,940,TCP,48,S
2026-06-18 18:33:13.074984,192.168.1.107,192.168.1.107,940,38634,TCP,44,RA
2026-06-18 18:33:13.075156,192.168.1.107,192.168.1.107,38634,889,TCP,48,S
2026-06-18 18:33:13.075454,192.168.1.107,192.168.1.107,889,38634,TCP,44,RA
2026-06-18 18:33:13.075653,192.168.1.107,192.168.1.107,38634,678,TCP,48,S
2026-06-18 18:33:13.075839,192.168.1.107,192.168.1.107,678,38634,TCP,44,RA
2026-06-18 18:33:13.076245,192.168.1.107,192.168.1.107,38634,349,TCP,48,S
2026-06-18 18:33:13.076418,192.168.1.107,192.168.1.107,349,38634,TCP,44,RA
2026-06-18 18:33:13.076826,192.168.1.107,192.168.1.107,38634,567,TCP,48,S
2026-06-18 18:33:13.077052,192.168.1.107,192.168.1.107,567,38634,TCP,44,RA
2026-06-18 18:33:13.077226,192.168.1.107,192.168.1.107,38634,189,TCP,48,S
2026-06-18 18:33:13.077380,192.168.1.107,192.168.1.107,189,38634,TCP,44,RA
2026-06-18 18:33:13.077529,192.168.1.107,192.168.1.107,38634,613,TCP,48,S
2026-06-18 18:33:13.079650,192.168.1.107,192.168.1.107,613,38634,TCP,44,RA
2026-06-18 18:33:13.079980,192.168.1.107,192.168.1.107,38634,757,TCP,48,S
2026-06-18 18:33:13.080152,192.168.1.107,192.168.1.107,757,38634,TCP,44,RA
2026-06-18 18:33:13.080308,192.168.1.107,192.168.1.107,38634,368,TCP,48,S
2026-06-18 18:33:13.080494,192.168.1.107,192.168.1.107,368,38634,TCP,44,RA
2026-06-18 18:33:13.080662,192.168.1.107,192.168.1.107,38634,20,TCP,48,S
2026-06-18 18:33:13.080812,192.168.1.107,192.168.1.107,20,38634,TCP,44,RA
2026-06-18 18:33:13.080959,192.168.1.107,192.168.1.107,38634,596,TCP,48,S
2026-06-18 18:33:13.081104,192.168.1.107,192.168.1.107,596,38634,TCP,44,RA
2026-06-18 18:33:13.081279,192.168.1.107,192.168.1.107,38634,319,TCP,48,S
2026-06-18 18:33:13.081484,192.168.1.107,192.168.1.107,319,38634,TCP,44,RA
2026-06-18 18:33:13.081662,192.168.1.107,192.168.1.107,38634,414,TCP,48,S
2026-06-18 18:33:13.081827,192.168.1.107,192.168.1.107,414,38634,TCP,44,RA
2026-06-18 18:33:13.081978,192.168.1.107,192.168.1.107,38634,140,TCP,48,S
2026-06-18 18:33:13.082122,192.168.1.107,192.168.1.107,140,38634,TCP,44,RA
2026-06-18 18:33:13.082273,192.168.1.107,192.168.1.107,38634,204,TCP,48,S
2026-06-18 18:33:13.082417,192.168.1.107,192.168.1.107,204,38634,TCP,44,RA
2026-06-18 18:33:13.082666,192.168.1.107,192.168.1.107,38634,364,TCP,48,S
2026-06-18 18:33:13.082823,192.168.1.107,192.168.1.107,364,38634,TCP,44,RA
2026-06-18 18:33:13.082967,192.168.1.107,192.168.1.107,38634,592,TCP,48,S
2026-06-18 18:33:13.083129,192.168.1.107,192.168.1.107,592,38634,TCP,44,RA
2026-06-18 18:33:13.083296,192.168.1.107,192.168.1.107,38634,340,TCP,48,S
2026-06-18 18:33:13.083448,192.168.1.107,192.168.1.107,340,38634,TCP,44,RA
2026-06-18 18:33:13.083594,192.168.1.107,192.168.1.107,38634,292,TCP,48,S
2026-06-18 18:33:13.083811,192.168.1.107,192.168.1.107,292,38634,TCP,44,RA
2026-06-18 18:33:13.083990,192.168.1.107,192.168.1.107,38634,898,TCP,48,S
2026-06-18 18:33:13.095246,192.168.1.107,192.168.1.107,898,38634,TCP,44,RA
2026-06-18 18:33:13.095831,192.168.1.107,192.168.1.107,38634,231,TCP,48,S
2026-06-18 18:33:13.096207,192.168.1.107,192.168.1.107,231,38634,TCP,44,RA
2026-06-18 18:33:13.097166,192.168.1.107,192.168.1.107,38634,633,TCP,48,S
2026-06-18 18:33:13.097721,192.168.1.107,192.168.1.107,633,38634,TCP,44,RA
2026-06-18 18:33:13.098175,192.168.1.107,192.168.1.107,38634,953,TCP,48,S
2026-06-18 18:33:13.098370,192.168.1.107,192.168.1.107,953,38634,TCP,44,RA
2026-06-18 18:33:13.098537,192.168.1.107,192.168.1.107,38634,311,TCP,48,S
2026-06-18 18:33:13.098705,192.168.1.107,192.168.1.107,311,38634,TCP,44,RA
2026-06-18 18:33:13.098899,192.168.1.107,192.168.1.107,38634,603,TCP,48,S
2026-06-18 18:33:13.099051,192.168.1.107,192.168.1.107,603,38634,TCP,44,RA
2026-06-18 18:33:13.099201,192.168.1.107,192.168.1.107,38634,265,TCP,48,S
2026-06-18 18:33:13.099400,192.168.1.107,192.168.1.107,265,38634,TCP,44,RA
2026-06-18 18:33:13.099590,192.168.1.107,192.168.1.107,38634,89,TCP,48,S
2026-06-18 18:33:13.099738,192.168.1.107,192.168.1.107,89,38634,TCP,44,RA
2026-06-18 18:33:13.099883,192.168.1.107,192.168.1.107,38634,354,TCP,48,S
2026-06-18 18:33:13.100029,192.168.1.107,192.168.1.107,354,38634,TCP,44,RA
2026-06-18 18:33:13.100173,192.168.1.107,192.168.1.107,38634,537,TCP,48,S
2026-06-18 18:33:13.100316,192.168.1.107,192.168.1.107,537,38634,TCP,44,RA
2026-06-18 18:33:13.101222,192.168.1.107,192.168.1.107,38634,245,TCP,48,S
2026-06-18 18:33:13.101816,192.168.1.107,192.168.1.107,245,38634,TCP,44,RA
2026-06-18 18:33:13.102457,192.168.1.107,192.168.1.107,38634,147,TCP,48,S
2026-06-18 18:33:13.102901,192.168.1.107,192.168.1.107,147,38634,TCP,44,RA
2026-06-18 18:33:13.103413,192.168.1.107,192.168.1.107,38634,584,TCP,48,S
2026-06-18 18:33:13.103698,192.168.1.107,192.168.1.107,584,38634,TCP,44,RA
2026-06-18 18:33:13.104182,192.168.1.107,192.168.1.107,38634,224,TCP,48,S
2026-06-18 18:33:13.104488,192.168.1.107,192.168.1.107,224,38634,TCP,44,RA
2026-06-18 18:33:13.104668,192.168.1.107,192.168.1.107,38634,490,TCP,48,S
2026-06-18 18:33:13.104888,192.168.1.107,192.168.1.107,490,38634,TCP,44,RA
2026-06-18 18:33:13.105229,192.168.1.107,192.168.1.107,38634,451,TCP,48,S
2026-06-18 18:33:13.105423,192.168.1.107,192.168.1.107,451,38634,TCP,44,RA
2026-06-18 18:33:13.105796,192.168.1.107,192.168.1.107,38634,713,TCP,48,S
2026-06-18 18:33:13.105963,192.168.1.107,192.168.1.107,713,38634,TCP,44,RA
2026-06-18 18:33:13.106121,192.168.1.107,192.168.1.107,38634,205,TCP,48,S
2026-06-18 18:33:13.106322,192.168.1.107,192.168.1.107,205,38634,TCP,44,RA
2026-06-18 18:33:13.106500,192.168.1.107,192.168.1.107,38634,942,TCP,48,S
2026-06-18 18:33:13.106643,192.168.1.107,192.168.1.107,942,38634,TCP,44,RA
2026-06-18 18:33:13.106785,192.168.1.107,192.168.1.107,38634,428,TCP,48,S
2026-06-18 18:33:13.106922,192.168.1.107,192.168.1.107,428,38634,TCP,44,RA
2026-06-18 18:33:13.107177,192.168.1.107,192.168.1.107,38634,655,TCP,48,S
2026-06-18 18:33:13.107316,192.168.1.107,192.168.1.107,655,38634,TCP,44,RA
2026-06-18 18:33:13.107453,192.168.1.107,192.168.1.107,38634,242,TCP,48,S
2026-06-18 18:33:13.107584,192.168.1.107,192.168.1.107,242,38634,TCP,44,RA
2026-06-18 18:33:13.107715,192.168.1.107,192.168.1.107,38634,174,TCP,48,S
2026-06-18 18:33:13.107845,192.168.1.107,192.168.1.107,174,38634,TCP,44,RA
2026-06-18 18:33:13.107981,192.168.1.107,192.168.1.107,38634,124,TCP,48,S
2026-06-18 18:33:13.108119,192.168.1.107,192.168.1.107,124,38634,TCP,44,RA
2026-06-18 18:33:13.108252,192.168.1.107,192.168.1.107,38634,392,TCP,48,S
2026-06-18 18:33:13.108381,192.168.1.107,192.168.1.107,392,38634,TCP,44,RA
2026-06-18 18:33:13.108513,192.168.1.107,192.168.1.107,38634,404,TCP,48,S
2026-06-18 18:33:13.108645,192.168.1.107,192.168.1.107,404,38634,TCP,44,RA
2026-06-18 18:33:13.108777,192.168.1.107,192.168.1.107,38634,931,TCP,48,S
2026-06-18 18:33:13.108932,192.168.1.107,192.168.1.107,931,38634,TCP,44,RA
2026-06-18 18:33:13.109108,192.168.1.107,192.168.1.107,38634,401,TCP,48,S
2026-06-18 18:33:13.109268,192.168.1.107,192.168.1.107,401,38634,TCP,44,RA
2026-06-18 18:33:13.109422,192.168.1.107,192.168.1.107,38634,532,TCP,48,S
2026-06-18 18:33:13.109564,192.168.1.107,192.168.1.107,532,38634,TCP,44,RA
2026-06-18 18:33:13.109704,192.168.1.107,192.168.1.107,38634,293,TCP,48,S
2026-06-18 18:33:13.109843,192.168.1.107,192.168.1.107,293,38634,TCP,44,RA
2026-06-18 18:33:13.110029,192.168.1.107,192.168.1.107,38634,932,TCP,48,S
2026-06-18 18:33:13.110174,192.168.1.107,192.168.1.107,932,38634,TCP,44,RA
2026-06-18 18:33:13.110312,192.168.1.107,192.168.1.107,38634,627,TCP,48,S
2026-06-18 18:33:13.110601,192.168.1.107,192.168.1.107,627,38634,TCP,44,RA
2026-06-18 18:33:13.110790,192.168.1.107,192.168.1.107,38634,79,TCP,48,S
2026-06-18 18:33:13.110934,192.168.1.107,192.168.1.107,79,38634,TCP,44,RA
2026-06-18 18:33:13.111153,192.168.1.107,192.168.1.107,38634,755,TCP,48,S
2026-06-18 18:33:13.111357,192.168.1.107,192.168.1.107,755,38634,TCP,44,RA
2026-06-18 18:33:13.111762,192.168.1.107,192.168.1.107,38634,378,TCP,48,S
2026-06-18 18:33:13.112057,192.168.1.107,192.168.1.107,378,38634,TCP,44,RA
2026-06-18 18:33:13.112393,192.168.1.107,192.168.1.107,38634,914,TCP,48,S
2026-06-18 18:33:13.112827,192.168.1.107,192.168.1.107,914,38634,TCP,44,RA
2026-06-18 18:33:13.113046,192.168.1.107,192.168.1.107,38634,732,TCP,48,S
2026-06-18 18:33:13.113398,192.168.1.107,192.168.1.107,732,38634,TCP,44,RA
2026-06-18 18:33:13.113559,192.168.1.107,192.168.1.107,38634,72,TCP,48,S
2026-06-18 18:33:13.113705,192.168.1.107,192.168.1.107,72,38634,TCP,44,RA
2026-06-18 18:33:13.113864,192.168.1.107,192.168.1.107,38634,185,TCP,48,S
2026-06-18 18:33:13.114283,192.168.1.107,192.168.1.107,185,38634,TCP,44,RA
2026-06-18 18:33:13.115202,192.168.1.107,192.168.1.107,38634,425,TCP,48,S
2026-06-18 18:33:13.117806,192.168.1.107,192.168.1.107,425,38634,TCP,44,RA
2026-06-18 18:33:13.118479,192.168.1.107,192.168.1.107,38634,469,TCP,48,S
2026-06-18 18:33:13.118812,192.168.1.107,192.168.1.107,469,38634,TCP,44,RA
2026-06-18 18:33:13.119335,192.168.1.107,192.168.1.107,38634,107,TCP,48,S
2026-06-18 18:33:13.119560,192.168.1.107,192.168.1.107,107,38634,TCP,44,RA
2026-06-18 18:33:13.119723,192.168.1.107,192.168.1.107,38634,880,TCP,48,S
2026-06-18 18:33:13.119872,192.168.1.107,192.168.1.107,880,38634,TCP,44,RA
2026-06-18 18:33:13.120016,192.168.1.107,192.168.1.107,38634,270,TCP,48,S
2026-06-18 18:33:13.120160,192.168.1.107,192.168.1.107,270,38634,TCP,44,RA
2026-06-18 18:33:13.120301,192.168.1.107,192.168.1.107,38634,750,TCP,48,S
2026-06-18 18:33:13.120438,192.168.1.107,192.168.1.107,750,38634,TCP,44,RA
2026-06-18 18:33:13.120572,192.168.1.107,192.168.1.107,38634,150,TCP,48,S
2026-06-18 18:33:13.120708,192.168.1.107,192.168.1.107,150,38634,TCP,44,RA
2026-06-18 18:33:13.120841,192.168.1.107,192.168.1.107,38634,43,TCP,48,S
2026-06-18 18:33:13.120972,192.168.1.107,192.168.1.107,43,38634,TCP,44,RA
2026-06-18 18:33:13.121105,192.168.1.107,192.168.1.107,38634,816,TCP,48,S
2026-06-18 18:33:13.121239,192.168.1.107,192.168.1.107,816,38634,TCP,44,RA
2026-06-18 18:33:13.121409,192.168.1.107,192.168.1.107,38634,348,TCP,48,S
2026-06-18 18:33:13.121589,192.168.1.107,192.168.1.107,348,38634,TCP,44,RA
2026-06-18 18:33:13.121746,192.168.1.107,192.168.1.107,38634,474,TCP,48,S
2026-06-18 18:33:13.121891,192.168.1.107,192.168.1.107,474,38634,TCP,44,RA
2026-06-18 18:33:13.122033,192.168.1.107,192.168.1.107,38634,917,TCP,48,S
2026-06-18 18:33:13.122172,192.168.1.107,192.168.1.107,917,38634,TCP,44,RA
2026-06-18 18:33:13.122308,192.168.1.107,192.168.1.107,38634,751,TCP,48,S
2026-06-18 18:33:13.122544,192.168.1.107,192.168.1.107,751,38634,TCP,44,RA
2026-06-18 18:33:13.122685,192.168.1.107,192.168.1.107,38634,200,TCP,48,S
2026-06-18 18:33:13.122823,192.168.1.107,192.168.1.107,200,38634,TCP,44,RA
2026-06-18 18:33:13.122959,192.168.1.107,192.168.1.107,38634,182,TCP,48,S
2026-06-18 18:33:13.123092,192.168.1.107,192.168.1.107,182,38634,TCP,44,RA
2026-06-18 18:33:13.123225,192.168.1.107,192.168.1.107,38634,439,TCP,48,S
2026-06-18 18:33:13.123361,192.168.1.107,192.168.1.107,439,38634,TCP,44,RA
2026-06-18 18:33:13.123496,192.168.1.107,192.168.1.107,38634,408,TCP,48,S
2026-06-18 18:33:13.123629,192.168.1.107,192.168.1.107,408,38634,TCP,44,RA
2026-06-18 18:33:13.123763,192.168.1.107,192.168.1.107,38634,136,TCP,48,S
2026-06-18 18:33:13.123896,192.168.1.107,192.168.1.107,136,38634,TCP,44,RA
2026-06-18 18:33:13.124028,192.168.1.107,192.168.1.107,38634,14,TCP,48,S
2026-06-18 18:33:13.124326,192.168.1.107,192.168.1.107,14,38634,TCP,44,RA
2026-06-18 18:33:13.124513,192.168.1.107,192.168.1.107,38634,357,TCP,48,S
2026-06-18 18:33:13.124671,192.168.1.107,192.168.1.107,357,38634,TCP,44,RA
2026-06-18 18:33:13.124820,192.168.1.107,192.168.1.107,38634,884,TCP,48,S
2026-06-18 18:33:13.124966,192.168.1.107,192.168.1.107,884,38634,TCP,44,RA
2026-06-18 18:33:13.125244,192.168.1.107,192.168.1.107,38634,263,TCP,48,S
2026-06-18 18:33:13.125432,192.168.1.107,192.168.1.107,263,38634,TCP,44,RA
2026-06-18 18:33:13.125591,192.168.1.107,192.168.1.107,38634,707,TCP,48,S
2026-06-18 18:33:13.125738,192.168.1.107,192.168.1.107,707,38634,TCP,44,RA
2026-06-18 18:33:13.125884,192.168.1.107,192.168.1.107,38634,693,TCP,48,S
2026-06-18 18:33:13.126028,192.168.1.107,192.168.1.107,693,38634,TCP,44,RA
2026-06-18 18:33:13.126168,192.168.1.107,192.168.1.107,38634,543,TCP,48,S
2026-06-18 18:33:13.126305,192.168.1.107,192.168.1.107,543,38634,TCP,44,RA
2026-06-18 18:33:13.126443,192.168.1.107,192.168.1.107,38634,852,TCP,48,S
2026-06-18 18:33:13.126579,192.168.1.107,192.168.1.107,852,38634,TCP,44,RA
2026-06-18 18:33:13.126722,192.168.1.107,192.168.1.107,38634,606,TCP,48,S
2026-06-18 18:33:13.126861,192.168.1.107,192.168.1.107,606,38634,TCP,44,RA
2026-06-18 18:33:13.127003,192.168.1.107,192.168.1.107,38634,827,TCP,48,S
2026-06-18 18:33:13.127263,192.168.1.107,192.168.1.107,827,38634,TCP,44,RA
2026-06-18 18:33:13.127683,192.168.1.107,192.168.1.107,38634,420,TCP,48,S
2026-06-18 18:33:13.128214,192.168.1.107,192.168.1.107,420,38634,TCP,44,RA
2026-06-18 18:33:13.128436,192.168.1.107,192.168.1.107,38634,58,TCP,48,S
2026-06-18 18:33:13.128586,192.168.1.107,192.168.1.107,58,38634,TCP,44,RA
2026-06-18 18:33:13.128761,192.168.1.107,192.168.1.107,38634,416,TCP,48,S
2026-06-18 18:33:13.128963,192.168.1.107,192.168.1.107,416,38634,TCP,44,RA
2026-06-18 18:33:13.129123,192.168.1.107,192.168.1.107,38634,572,TCP,48,S
2026-06-18 18:33:13.129292,192.168.1.107,192.168.1.107,572,38634,TCP,44,RA
2026-06-18 18:33:13.129443,192.168.1.107,192.168.1.107,38634,624,TCP,48,S
2026-06-18 18:33:13.129586,192.168.1.107,192.168.1.107,624,38634,TCP,44,RA
2026-06-18 18:33:13.129725,192.168.1.107,192.168.1.107,38634,683,TCP,48,S
2026-06-18 18:33:13.129861,192.168.1.107,192.168.1.107,683,38634,TCP,44,RA
2026-06-18 18:33:13.129998,192.168.1.107,192.168.1.107,38634,745,TCP,48,S
2026-06-18 18:33:13.130139,192.168.1.107,192.168.1.107,745,38634,TCP,44,RA
2026-06-18 18:33:13.130276,192.168.1.107,192.168.1.107,38634,300,TCP,48,S
2026-06-18 18:33:13.130410,192.168.1.107,192.168.1.107,300,38634,TCP,44,RA
2026-06-18 18:33:13.130545,192.168.1.107,192.168.1.107,38634,607,TCP,48,S
2026-06-18 18:33:13.130702,192.168.1.107,192.168.1.107,607,38634,TCP,44,RA
2026-06-18 18:33:13.130861,192.168.1.107,192.168.1.107,38634,611,TCP,48,S
2026-06-18 18:33:13.131000,192.168.1.107,192.168.1.107,611,38634,TCP,44,RA
2026-06-18 18:33:13.131139,192.168.1.107,192.168.1.107,38634,493,TCP,48,S
2026-06-18 18:33:13.131274,192.168.1.107,192.168.1.107,493,38634,TCP,44,RA
2026-06-18 18:33:13.131409,192.168.1.107,192.168.1.107,38634,332,TCP,48,S
2026-06-18 18:33:13.131544,192.168.1.107,192.168.1.107,332,38634,TCP,44,RA
2026-06-18 18:33:13.131681,192.168.1.107,192.168.1.107,38634,126,TCP,48,S
2026-06-18 18:33:13.131818,192.168.1.107,192.168.1.107,126,38634,TCP,44,RA
2026-06-18 18:33:13.132052,192.168.1.107,192.168.1.107,38634,216,TCP,48,S
2026-06-18 18:33:13.132196,192.168.1.107,192.168.1.107,216,38634,TCP,44,RA
2026-06-18 18:33:13.132336,192.168.1.107,192.168.1.107,38634,498,TCP,48,S
2026-06-18 18:33:13.132623,192.168.1.107,192.168.1.107,498,38634,TCP,44,RA
2026-06-18 18:33:13.132806,192.168.1.107,192.168.1.107,38634,476,TCP,48,S
2026-06-18 18:33:13.133077,192.168.1.107,192.168.1.107,476,38634,TCP,44,RA
2026-06-18 18:33:13.133690,192.168.1.107,192.168.1.107,38634,34,TCP,48,S
2026-06-18 18:33:13.133880,192.168.1.107,192.168.1.107,34,38634,TCP,44,RA
2026-06-18 18:33:13.134070,192.168.1.107,192.168.1.107,38634,198,TCP,48,S
2026-06-18 18:33:13.134271,192.168.1.107,192.168.1.107,198,38634,TCP,44,RA
2026-06-18 18:33:13.134429,192.168.1.107,192.168.1.107,38634,400,TCP,48,S
2026-06-18 18:33:13.134619,192.168.1.107,192.168.1.107,400,38634,TCP,44,RA
2026-06-18 18:33:13.134796,192.168.1.107,192.168.1.107,38634,730,TCP,48,S
2026-06-18 18:33:13.134955,192.168.1.107,192.168.1.107,730,38634,TCP,44,RA
2026-06-18 18:33:13.135108,192.168.1.107,192.168.1.107,38634,579,TCP,48,S
2026-06-18 18:33:13.135258,192.168.1.107,192.168.1.107,579,38634,TCP,44,RA
2026-06-18 18:33:13.135459,192.168.1.107,192.168.1.107,38634,922,TCP,48,S
2026-06-18 18:33:13.135616,192.168.1.107,192.168.1.107,922,38634,TCP,44,RA
2026-06-18 18:33:13.135772,192.168.1.107,192.168.1.107,38634,202,TCP,48,S
2026-06-18 18:33:13.135921,192.168.1.107,192.168.1.107,202,38634,TCP,44,RA
2026-06-18 18:33:13.136065,192.168.1.107,192.168.1.107,38634,646,TCP,48,S
2026-06-18 18:33:13.136206,192.168.1.107,192.168.1.107,646,38634,TCP,44,RA
2026-06-18 18:33:13.136349,192.168.1.107,192.168.1.107,38634,377,TCP,48,S
